https://www.fns-cloud.eu/foodComponents/FNS_H_0000003171,"'fatty acid 18:1 total trans'	'MK18:1 skupne trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003172,"'MK 18:2'	'fatty acid 18:2'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003173,"'fatty acid 18:2 n-6 cis,cis'	'Linolna kislina (MK 18:2 omega-6 cis,cis)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003174,"'MK 18:2 omega-9 cis,cis'	'fatty acid 18:2 n-9 cis,cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003175,"'fatty acid 18:2 conjugated'	'Konjugirana linolna kislina - CLA (MK 18:2)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003176,"'MK 18:2 cis in trans'	'fatty acid 18:2 cis + trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003177,"'MK 18:2 iso'	'fatty acid 18:2 iso'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003178,"'fatty acid 18:2 remainder'	'MK 18:2 preostanek'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003179,"'MK 18:2 trans in cis'	'fatty acid 18:2 trans + cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003180,"'fatty acid 18:2 trans'	'MK 18:2 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003181,"'MK 18:2 omega-6 trans, trans'	'fatty acid 18:2 n-6 trans,trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003182,"'MK 18:3'	'fatty acid 18:3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003183,"'fatty acid 18:3 n-3 all-cis'	'Alfa-linolenska kislina (MK 18:3 omega-3 vse cis)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003184,"'fatty acid 18:3 n-6 all-cis'	'Gama-linolenska kislina (MK 18:3 omega-6 vse cis)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003185,"'fatty acid 18:3 n-3'	'MK 18:3 omega-3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003186,"'MK 18:3 omega-6'	'fatty acid 18:3 n-6'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003187,"'MK 18:3 omega-3 vse trans'	'fatty acid 18:3 n-3 all-trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003188,"'MK 18:4'	'fatty acid 18:4'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003189,"'fatty acid 18:4 n-3 all-cis'	'MK 18:4 omega-3 vse cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003190,"'MK 18:4 omega-3'	'fatty acid 18:4 n-3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003191,"'MK 19:0'	'fatty acid 19:0'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003192,"'fatty acid 20:0 (arachidic acid)'	'Arahidinska kislina (MK 20:0)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003193,"'fatty acid 20:0 iso '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003194,"'Eikozaenojska kislina (MK 20:1)'	'fatty acid 20:1 (eicosenoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003195,"'MK 20:1 cis'	'fatty acid 20:1 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003196,"'MK 20:1 omega-11 cis'	'fatty acid 20:1 n-11 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003197,"'MK 20:1 omega-9 cis'	'fatty acid 20:1 n-9 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003198,"'fatty acid 20:1 n-11 trans'	'MK 20:1 omega-11 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003199,"'MK 20:1 omega-9 trans'	'fatty acid 20:1 n-9 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003200,"'MK 20:1 trans'	'fatty acid 20:1 trans'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003201,"'fatty acid 20:2 (eicosadienoic acid)'	'Eikozadienojska kislina (MK 20:2)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003202,"'fatty acid 20:2 n-6 cis,cis'	'MK 20:2 omega-6 cis,cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003203,"'MK 20:2 omega-6'	'fatty acid 20:2 n-6'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003204,"'Eikozatrienojska kislina (MK 20:3)'	'fatty acid 20:3 (eicosatrienoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003205,"'fatty acid 20:3 n-3 all-cis'	'MK 20:3 omega-4 vse cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003206,"'MK 20:3 omega-6 vse cis'	'fatty acid 20:3 n-6 all-cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003207,"'fatty acid 20:3 n-9 all-cis'	'MK 20:3 omega-9 vse cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003208,"'Eikozatrienojska kislina (MK 20:3 omega-3)'	'fatty acid 20:3 n-3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003209,"'MK 20:3 omega-6'	'fatty acid 20:3 n-6'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003210,"'Eikozatetraenojska kislina (MK 20:4)'	'fatty acid 20:4 (eicosatetraenoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003211,"'fatty acid 20:4 n-6 cis '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003212,"'fatty acid 20:4 n-3'	'MK 20:4 omega-3'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003213,"'fatty acid 20:4 n-6'	'Arahidonska kislina (MK 20:4 omega-6)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003214,"'fatty acid 20:5 (eicopentaenoic acid)'	'Eikozapentaenojska kislina (MK 20:5)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003215,"'fatty acid 20:5 n-3 cis '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003216,"'fatty acid 20:5 n-3'	'EPA - Eikozapentaenojska kislina  (MK 20:5 omega-3)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003217,"'MK 20:5 omega-6'	'fatty acid 20:5 n-6'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003218,"'fatty acid 21:0'	'Maščobna kislina 21:0 (heneikozanojska kislina)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003219,"'fatty acid 21:5 (heneicosapentaenoic acid) '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003220,"'fatty acid 21:5 n-3 (heneicosapentaenoic acid) '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003221,"'Maščobna kislina 22:0 (behenojska kislina)'	'fatty acid 22:0 (behenic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003222,"'fatty acid 22:1 (docosenoic acid)'	'MK 22:1'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003223,"'fatty acid 22:1 cis'	'MK 22:1 cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003224,"'Cetoleinska kislina (MK 22:1 omega-11 cis)'	'fatty acid 22:1 n-11 cis (cetoleic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003225,"'Eruka kislina (MK 22:1 omega-9 cis)'	'fatty acid 22:1 n-9 cis (erucic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003226,"'fatty acid 22:1 n-7'	'MK 22:1 omega-7'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003227,"'MK 22:1 omega-9 trans'	'fatty acid 22:1 n-9 trans (brassidic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003228,"'Dokozadienojska kislina (MK 22:2)'	'fatty acid 22:2 (docosadienoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003229,"'fatty acid 22:2 n-3 cis,cis'	'MK 22:2 omega-3 cis,cis'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003230,"'fatty acid 22:2 n-6 cis '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003231,"'Dokozatrienojska C 22:3, cis-16'	'fatty acid 22:3 n-3 cis '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003232,"'Dokozatetraenojska kislina (MK 22:4)'	'fatty acid 22:4 (docosatetraenoic acid)'",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003233,"'fatty acid 22:4 n-6 cis '",
https://www.fns-cloud.eu/foodComponents/FNS_H_0000003234,"'MK 22:4 omega-3'	'fatty acid 22:4 n-3'",
